target_id	inchikey	dose	exec_rho	exec_q	closure_rank	closure_pct	z_closure	chembl_known_target	chembl_known_is_target	scf_direction_score	tier
PKD1L1	YHXZJZATPFHLGR-SNAWJCMRSA-N	64.1	0.1091878312857596	0.0	348	0.2957	-0.451	False	False	0.3589	C
PANX2	ORZIOOIMOACKMZ-UHFFFAOYSA-N	64.0	0.1158546300619695	0.0	306	0.26	-0.453	False	False	0.3506	C
CHRM1	WDJUZGPOPHTGOT-KSVSUYAUSA-N	100.0	0.0198895849062594	0.0	443	0.3764	-0.453	False	False	0.4078	C
KCNQ5	OYVFYPVPBFPXSU-UHFFFAOYSA-N	200.0	0.0918813312343067	0.0	36	0.0306	-0.454	False	False	0.3657	C
SSTR5	JJWBORSJJGVQCB-UHFFFAOYSA-N	3.74	0.0276105119181362	0.0	1148	0.9754	-0.454	False	False	0.4077	C
GRM2	ZYKGEGZDRIBZQX-UHFFFAOYSA-N	62.05	0.0244512463843863	0.0	592	0.503	-0.454	False	False	0.3924	C
SCN4A	HPGKJCFDLAZRAQ-UHFFFAOYSA-N	2.74	0.0311391772978999	0.0	123	0.1045	-0.457	False	False	0.3354	C
OR10G8	YHTHRWDOCWYJKG-UHFFFAOYSA-N	25.62	0.0252968039281533	0.0	1080	0.9176	-0.461	False	False	0.4016	C
CRHR1	LITCKBAOXMKNTI-UHFFFAOYSA-N	68.7	0.0322454794042879	0.0	1177	1.0	-0.462	False	False	0.3594	C
PANX2	MYSNZENUPZGNLK-UHFFFAOYSA-N	52.4	0.1000733172736041	0.0	302	0.2566	-0.465	False	False	0.3506	C
BEST2	DMXJRHDFHFHZOF-LICLKQGHSA-N	62.41	0.0427098069435831	0.0	415	0.3526	-0.465	False	False	0.4164	C
ADGRF4	GRSZKDCOHSSIAJ-NTEUORMPSA-N	37.28	0.0556078227697383	0.0	18	0.0153	-0.469	False	False	0.391	C
KCNE4	YOYYKSJJIWTDRV-UHFFFAOYSA-N	200.0	0.1181737819319293	0.0	133	0.113	-0.472	False	False	0.3715	C
OR4P4	LUQATNNNHABPSD-UHFFFAOYSA-N	60.9	0.0209014281265601	0.0	768	0.6525	-0.474	False	False	0.3873	C
KCNA7	KFBSSSPZCAEWCM-UHFFFAOYSA-N	49.47	0.0324414139356728	0.0	820	0.6967	-0.477	False	False	0.4277	C
ADRB1	NWFAJOGQUGZVOS-UHFFFAOYSA-N	16.0	0.0466517138194334	0.0	827	0.7026	-0.478	False	False	0.2877	C
CACNB2	XJQPQKLURWNAAH-UHFFFAOYSA-N	536.71	0.0387298111206843	0.0	573	0.4868	-0.48	False	False	0.3387	C
OTOP1	PIMZVSRHGMIQBU-UHFFFAOYSA-N	184.0	0.0560716849827596	0.0	301	0.2557	-0.482	False	False	0.4038	C
CNGB1	FSSICIQKZGUEAE-UHFFFAOYSA-N	100.0	0.0632031662372554	0.0	233	0.198	-0.483	False	False	0.417	C
CLIC3	NQPDXQQQCQDHHW-UHFFFAOYSA-N	3.09	0.0528511034334776	0.0	387	0.3288	-0.486	False	False	0.3804	C
GPR27	YIZYIAPUGHBHEW-UHFFFAOYSA-N	200.0	0.0390507727196573	0.0	1156	0.9822	-0.486	False	False	0.414	C
SLC17A7	XFRKOROYPDUFGL-UHFFFAOYSA-N	70.8	0.0222144456192637	0.0	260	0.2209	-0.486	False	False	0.3899	C
SCN8A	SGDBTWWWUNNDEQ-LBPRGKRZSA-N	456.52	0.0530623317869776	0.0	48	0.0408	-0.489	False	False	0.3734	C
OR5H8	VNJVZJNBTWPKNX-UHFFFAOYSA-N	14.47	0.0258884572620818	0.0	414	0.3517	-0.49	False	False	0.3696	C
CATSPER2	QFVAWNPSRQWSDU-UHFFFAOYSA-N	40.38	0.100347263157263	0.0	133	0.113	-0.491	False	False	0.4006	C
C3AR1	YOYYKSJJIWTDRV-UHFFFAOYSA-N	200.0	0.1071338827170538	0.0	184	0.1563	-0.492	False	False	0.3521	C
OR2A12	YHTHRWDOCWYJKG-UHFFFAOYSA-N	25.62	0.0199985320670871	0.0	977	0.8301	-0.493	False	False	0.3479	C
C3AR1	UWMDSJLXTFBQHQ-UHFFFAOYSA-N	49.47	0.1114965684979382	0.0	184	0.1563	-0.497	False	False	0.3521	C
KCNJ5	CSYSCLOUUBNKJL-UHFFFAOYSA-N	21.6	0.0183369351802451	0.0	459	0.39	-0.5	False	False	0.3973	C
PTGIR	YIZYIAPUGHBHEW-UHFFFAOYSA-N	200.0	0.0364560914726333	0.0	1086	0.9227	-0.501	False	False	0.3463	C
GPR33	DMUXQAWNZOPFFV-UHFFFAOYSA-N	49.47	0.0894526648922229	0.0	293	0.2489	-0.503	False	False	0.3712	C
OR2A14	YHTHRWDOCWYJKG-UHFFFAOYSA-N	25.62	0.0251063319346277	0.0	1065	0.9048	-0.503	False	False	0.4131	C
GPRC5A	HPNSFSBZBAHARI-RUDMXATFSA-N	780.42	0.0289657553765178	0.0	199	0.1691	-0.505	False	False	0.3573	C
OR2F1	YHTHRWDOCWYJKG-UHFFFAOYSA-N	25.62	0.0261801738304363	0.0	1089	0.9252	-0.506	False	False	0.354	C
CATSPER1	HLOFUIOHRMXBMA-UHFFFAOYSA-N	76.0	0.1046531475307834	0.0	178	0.1512	-0.507	False	False	0.3276	C
BEST4	ZTENOSWMFZVQIF-UHFFFAOYSA-N	51.95	0.0391529766486857	0.0	438	0.3721	-0.51	False	False	0.3897	C
OR2G2	YHTHRWDOCWYJKG-UHFFFAOYSA-N	25.62	0.0233519154325571	0.0	1002	0.8513	-0.512	False	False	0.3566	C
KISS1R	TZCOLEHRRSESKR-UHFFFAOYSA-N	34.1	0.0411662167391316	0.0	949	0.8063	-0.516	False	False	0.3776	C
KCNG3	ACYAMURIBWZSEF-UHFFFAOYSA-N	47.9	0.0198464881958572	0.0	360	0.3059	-0.517	False	False	0.4031	C
PTGIR	LCNNEYOGOALQLT-UHFFFAOYSA-N	35.7	0.0353789296216	0.0	1088	0.9244	-0.52	False	False	0.3463	C
NMUR1	INDUNANCUDNZJY-SCOKXHSESA-N	100.0	0.0252975835838104	0.0	439	0.373	-0.52	False	False	0.3875	C
ADGRL4	GRSZKDCOHSSIAJ-NTEUORMPSA-N	37.28	0.0507943704362667	0.0	53	0.045	-0.521	False	False	0.4267	C
NALCN	SGDBTWWWUNNDEQ-LBPRGKRZSA-N	456.52	0.0550608097655744	0.0	98	0.0833	-0.522	False	False	0.3834	C
OR2W6P	YHTHRWDOCWYJKG-UHFFFAOYSA-N	25.62	0.0229161335016519	0.0	976	0.8292	-0.522	False	False		C
OR3A1	YHTHRWDOCWYJKG-UHFFFAOYSA-N	25.62	0.0273715187270775	0.0	1093	0.9286	-0.526	False	False	0.4021	C
CACNA1H	YPUVZYIIXPQIEK-UHFFFAOYSA-N	17.2	0.0637867482497533	0.0	321	0.2727	-0.528	False	False	0.3718	C
OR2Z1	YHTHRWDOCWYJKG-UHFFFAOYSA-N	25.62	0.0283374543325321	0.0	1142	0.9703	-0.529	False	False	0.4025	C
KCNG2	YIZYIAPUGHBHEW-UHFFFAOYSA-N	200.0	0.0386772498717408	0.0	1152	0.9788	-0.53	False	False	0.3315	C
CACNA1A	RVWWDDKOKZXKCJ-UHFFFAOYSA-N	54.0	0.1137965784423345	0.0	131	0.1113	-0.531	False	False	0.3863	C
CLIC6	PFMXWIFQXGUQFF-UHFFFAOYSA-N	237.0	0.0582057401688086	0.0	1004	0.853	-0.531	False	False	0.4162	C
LRRC8E	OWNRDLYPIYHOQK-UHFFFAOYSA-N	100.0	0.042579952550101	0.0	812	0.6899	-0.532	False	False	0.3612	C
MRGPRG	YIZYIAPUGHBHEW-UHFFFAOYSA-N	200.0	0.045068539308263	0.0	1176	0.9992	-0.533	False	False	0.4198	C
PACC1	KCNPGHAGVLUKKB-UHFFFAOYSA-N	85.4	0.1206862762986263	0.0	79	0.0671	-0.536	False	False	0.3988	C
OR2C1	ACYAMURIBWZSEF-UHFFFAOYSA-N	47.9	0.0221842638393251	0.0	989	0.8403	-0.537	False	False	0.3924	C
ITPR1	KFULURXNVNLJOV-UHFFFAOYSA-N	179.0	0.068210297653364	0.0	55	0.0467	-0.539	False	False	0.4293	C
GPR32	NTDHYMSVCBGQJF-UHFFFAOYSA-N	2.55	0.0392390415189099	0.0	370	0.3144	-0.539	False	False	0.4063	C
OR1F2P	YHTHRWDOCWYJKG-UHFFFAOYSA-N	25.62	0.0280295437768437	0.0	1082	0.9193	-0.539	False	False		C
CXCR1	QLEISLGJUIVTKR-UHFFFAOYSA-N	25.29	0.0360776411030923	0.0	331	0.2812	-0.54	False	False	0.3999	C
GPR42	VNCNRGORRVUAOZ-UHFFFAOYSA-N	199.3	0.0227504685915998	0.0	505	0.4291	-0.541	False	False	0.3729	C
BEST4	DMXJRHDFHFHZOF-LICLKQGHSA-N	62.41	0.0455037030780467	0.0	433	0.3679	-0.542	False	False	0.3897	C
GRIK5	ZXAKLDKYCYYMFR-UHFFFAOYSA-N	71.43	0.0202992462913628	0.0	182	0.1546	-0.542	False	False	0.3969	C
CACNA1A	YLFMCMWKHSDUCT-UHFFFAOYSA-N	61.3	0.0837790277421761	0.0	131	0.1113	-0.545	False	False	0.3863	C
PTGIR	QJJXYPPXXYFBGM-KVDYWLTISA-N	29.8	0.0337707098148466	0.0	1087	0.9235	-0.545	False	False	0.3463	C
CLIC5	ITQPFPYKSRDMMS-UHFFFAOYSA-N	200.0	0.1059210933561049	0.0	13	0.011	-0.546	False	False	0.42	C
OR4N2	GDLBFKVLRPITMI-UHFFFAOYSA-N	86.69	0.0206227801032826	0.0	993	0.8437	-0.547	False	False	0.3291	C
FPR3	LSVBBJVITBGNFC-UHFFFAOYSA-N	49.59	0.0524847161981469	0.0	302	0.2566	-0.55	False	False	0.3939	C
OR14I1	HKKMTINBQLULNL-UHFFFAOYSA-N	103.0	0.0221909053409683	0.0	862	0.7324	-0.551	False	False	0.3275	C
LTB4R	WDJUZGPOPHTGOT-KSVSUYAUSA-N	100.0	0.0260141681912249	0.0	924	0.785	-0.552	False	False	0.3978	C
RYR1	DGQLVPJVXFOQEV-NGOCYOHBSA-N	40.6	0.1475202105263568	0.0	891	0.757	-0.556	False	False	0.3941	C
GPR42	YKDCEDSHOJCCFF-UHFFFAOYSA-N	200.0	0.0201612681952299	0.0	506	0.4299	-0.556	False	False	0.3729	C
KCNJ14	OWNRDLYPIYHOQK-UHFFFAOYSA-N	100.0	0.0361407892975353	0.0	853	0.7247	-0.557	False	False	0.3798	C
SCN1A	SGDBTWWWUNNDEQ-LBPRGKRZSA-N	456.52	0.0558287574636348	0.0	35	0.0297	-0.558	False	False	0.3818	C
OR2A5	YHTHRWDOCWYJKG-UHFFFAOYSA-N	25.62	0.0257337435948811	0.0	1072	0.9108	-0.558	False	False	0.3988	C
KCNU1	XDCSSXMPPBUTQH-ZDLGFXPLSA-N	33.2	0.097155339810402	0.0	15	0.0127	-0.561	False	False	0.3928	C
PIEZO1	HSKHEMGXJUDSBK-UHFFFAOYSA-N	16.0	0.0798013962227353	0.0	380	0.3229	-0.563	False	False	0.3662	C
HTR1D	VHIZJSVECYVZTO-UHFFFAOYSA-N	453.0	0.0569960691286815	0.0	150	0.1274	-0.565	False	False	0.4214	C
CACNA1E	UWMDSJLXTFBQHQ-UHFFFAOYSA-N	49.47	0.101508311095172	0.0	97	0.0824	-0.57	False	False	0.398	C
LRRC8E	CCEVJKZHAJJQJR-QPJJXVBHSA-N	3.01	0.0454629938526543	0.0	822	0.6984	-0.57	False	False	0.3612	C
OR51G2	LITCKBAOXMKNTI-UHFFFAOYSA-N	68.7	0.0263261475244459	0.0	1099	0.9337	-0.57	False	False	0.4201	C
OPRD1	NINUDNFTMULJEE-UHFFFAOYSA-N	22.06	0.0236949701581716	0.0	1067	0.9065	-0.57	False	False	0.3846	C
KCNH8	GPQLHGCIAUEJQK-UHFFFAOYSA-N	58.4	0.1600719383488926	0.0	4	0.0034	-0.571	False	False	0.3198	C
OR2V1	YHTHRWDOCWYJKG-UHFFFAOYSA-N	25.62	0.0251149690825526	0.0	1077	0.915	-0.571	False	False	0.3807	C
KCNE4	ITQPFPYKSRDMMS-UHFFFAOYSA-N	200.0	0.1180685572644411	0.0	132	0.1121	-0.572	False	False	0.3715	C
CATSPER4	SPABMCLDHGNLFQ-BJMVGYQFSA-N	114.0	0.1325030091037968	0.0	119	0.1011	-0.577	False	False	0.3444	C
BEST2	ZTENOSWMFZVQIF-UHFFFAOYSA-N	51.95	0.0418331542184797	0.0	419	0.356	-0.577	False	False	0.4164	C
CLIC5	WTVLMVNLHPFJMC-UHFFFAOYSA-N	600.0	0.0773202153558643	0.0	13	0.011	-0.58	False	False	0.42	C
OR2T3	ICEVCPZBQFHSJX-UHFFFAOYSA-N	56.9	0.0241358101485444	0.0	842	0.7154	-0.58	False	False	0.4121	C
GPR68	VNCNRGORRVUAOZ-UHFFFAOYSA-N	199.3	0.0208090265071104	0.0	453	0.3849	-0.58	False	False	0.3723	C
GPR101	YPUVZYIIXPQIEK-UHFFFAOYSA-N	17.2	0.0656723563690199	0.0	165	0.1402	-0.582	False	False	0.4259	C
RHO	LITCKBAOXMKNTI-UHFFFAOYSA-N	68.7	0.0305685505589659	0.0	1123	0.9541	-0.582	False	False	0.3815	C
ACKR2	IXEZJRBBSZMJNU-UHFFFAOYSA-N	9.97	0.0246478588391186	0.0	477	0.4053	-0.583	False	False	0.387	C
KCNN4	YIZYIAPUGHBHEW-UHFFFAOYSA-N	200.0	0.0378571727310732	0.0	906	0.7698	-0.588	False	False	0.3824	C
CACNA1H	NZLABGLSVFGMOH-UHFFFAOYSA-N	6.32	0.0663072532410724	0.0	322	0.2736	-0.59	False	False	0.3718	C
GALR3	YGENAYHMYZWMEL-UHFFFAOYSA-N	45.46	0.038231808469152	0.0	1155	0.9813	-0.591	False	False	0.36	C
KCNJ12	CSYSCLOUUBNKJL-UHFFFAOYSA-N	21.6	0.0217907747112746	0.0	357	0.3033	-0.591	False	False	0.3687	C
CATSPER3	GPQLHGCIAUEJQK-UHFFFAOYSA-N	58.4	0.1807971715171062	0.0	51	0.0433	-0.594	False	False	0.3709	C
VN1R3	HKKMTINBQLULNL-UHFFFAOYSA-N	103.0	0.029565253814954	0.0	849	0.7213	-0.594	False	False		C
OR10AC1	AMXUNCSKFJYPCR-UHFFFAOYSA-N	16.88	0.0394010420463257	0.0	1165	0.9898	-0.596	False	False	0.3744	C
KCND1	DQQQXXNDHIYTLC-UHFFFAOYSA-N	3.0	0.0239123896925994	0.0	292	0.2481	-0.598	False	False	0.3848	C
OR1N2	ACYAMURIBWZSEF-UHFFFAOYSA-N	47.9	0.0246879573727356	0.0	980	0.8326	-0.599	False	False	0.3778	C
CACNA1D	UWMDSJLXTFBQHQ-UHFFFAOYSA-N	49.47	0.1033209003050228	0.0	28	0.0238	-0.6	False	False	0.4208	C
BEST2	QBSGXIBYUQJHMJ-UHFFFAOYSA-N	954.5	0.0445876679571149	0.0	416	0.3534	-0.6	False	False	0.4164	C
CNGA4	VNCNRGORRVUAOZ-UHFFFAOYSA-N	199.3	0.0213375455709427	0.0	411	0.3492	-0.6	False	False	0.4107	C
FFAR3	VNCNRGORRVUAOZ-UHFFFAOYSA-N	199.3	0.0253460985154901	0.0	496	0.4214	-0.601	False	False	0.4011	C
KCNJ14	YGENAYHMYZWMEL-UHFFFAOYSA-N	45.46	0.0373241267084174	0.0	860	0.7307	-0.602	False	False	0.3798	C
GABRA1	JJWBORSJJGVQCB-UHFFFAOYSA-N	3.74	0.0321687458153364	0.0	1166	0.9907	-0.603	False	False	0.3929	C
OR2T34	ICEVCPZBQFHSJX-UHFFFAOYSA-N	56.9	0.0241167535781629	0.0	813	0.6907	-0.603	False	False	0.3694	C
OR10P1	VNCNRGORRVUAOZ-UHFFFAOYSA-N	199.3	0.0256414322570557	0.0	940	0.7986	-0.606	False	False	0.2774	C
CMKLR2	IYLZJDSCZSTABQ-UHFFFAOYSA-N	203.0	0.1009432884771305	0.0	186	0.158	-0.607	False	False	0.4157	C
CATSPER3	MSSAIEVACVNALM-UHFFFAOYSA-N	145.0	0.1280484987961426	0.0	50	0.0425	-0.609	False	False	0.3709	C
GPR176	BCFHDYKCMZOQQV-UHFFFAOYSA-N	52.1	0.1028850053797032	0.0	113	0.096	-0.609	False	False	0.4051	C
OR14K1	YHTHRWDOCWYJKG-UHFFFAOYSA-N	25.62	0.0271455494084972	0.0	973	0.8267	-0.609	False	False	0.3883	C
ACKR2	VNCNRGORRVUAOZ-UHFFFAOYSA-N	199.3	0.0279042888014713	0.0	478	0.4061	-0.61	False	False	0.387	C
OR4X2	PRAUVHZJPXOEIF-VGKQSNDQSA-N	73.48	0.0247653419380418	0.0	1121	0.9524	-0.61	False	False	0.3668	C
OR52R1	LITCKBAOXMKNTI-UHFFFAOYSA-N	68.7	0.019322705581249	0.0	853	0.7247	-0.611	False	False	0.3595	C
GRM2	DOQVSAYUXANHAE-UHFFFAOYSA-N	49.47	0.0250070135152434	0.0	596	0.5064	-0.613	False	False	0.3924	C
KCNH8	RVWWDDKOKZXKCJ-UHFFFAOYSA-N	54.0	0.1608223499696875	0.0	3	0.0025	-0.614	False	False	0.3198	C
OR51I1	LITCKBAOXMKNTI-UHFFFAOYSA-N	68.7	0.0238505108120151	0.0	944	0.802	-0.614	False	False	0.4276	C
MRGPRX1	NINUDNFTMULJEE-UHFFFAOYSA-N	22.06	0.0213185407909959	0.0	898	0.763	-0.616	False	False	0.356	C
NPY1R	QJDAORZUJBDJJF-DAXSKMNVSA-N	151.97	0.0692541034719887	0.0	321	0.2727	-0.617	False	False	0.3813	C
CNGB1	NZLABGLSVFGMOH-UHFFFAOYSA-N	6.32	0.0736256009537515	0.0	234	0.1988	-0.619	False	False	0.417	C
ADGRD2	TZAGWNOMRDGTBS-UHFFFAOYSA-N	200.0	0.0436301500976887	0.0	778	0.661	-0.62	False	False	0.4053	C
C5AR1	IWOAIZJEQSPHST-UHFFFAOYSA-N	10.6	0.033642836988573	0.0	395	0.3356	-0.621	False	False	0.3936	C
MRGPRX3	NINUDNFTMULJEE-UHFFFAOYSA-N	22.06	0.02297832970562	0.0	944	0.802	-0.621	False	False	0.4002	C
MRGPRX2	NINUDNFTMULJEE-UHFFFAOYSA-N	22.06	0.0216236094521755	0.0	922	0.7833	-0.622	False	False	0.3725	C
KCNJ4	CSYSCLOUUBNKJL-UHFFFAOYSA-N	21.6	0.0240727791598314	0.0	368	0.3127	-0.625	False	False	0.3658	C
FFAR3	YKDCEDSHOJCCFF-UHFFFAOYSA-N	200.0	0.0225571870480133	0.0	498	0.4231	-0.625	False	False	0.4011	C
TPCN1	CFURALIVNOYQDS-UHFFFAOYSA-N	61.76	0.0223026247331768	0.0	701	0.5956	-0.625	False	False	0.3902	C
GPR82	BCUPQOPHSHPXET-UHFFFAOYSA-N	183.0	0.1175988151101276	0.0	139	0.1181	-0.627	False	False	0.4064	C
C3AR1	SWZMSZQQJRKFBP-WZRBSPASSA-N	100.0	0.1048681714892763	0.0	177	0.1504	-0.627	False	False	0.3521	C
ADGRA1	CYDNVPBCTRKOLN-UHFFFAOYSA-N	177.0	0.0286476428404154	0.0	488	0.4146	-0.627	False	False	0.377	C
KCNJ18	CSYSCLOUUBNKJL-UHFFFAOYSA-N	21.6	0.0233699089833732	0.0	358	0.3042	-0.627	False	False	0.3883	C
ACKR1	YJRJARYHRGMBPL-UHFFFAOYSA-N	111.64	0.0999877448482296	0.0	473	0.4019	-0.628	False	False	0.4106	C
KCNJ14	WDMVDEWECALUPX-UHFFFAOYSA-N	15.64	0.0413080648876685	0.0	860	0.7307	-0.628	False	False	0.3798	C
OR6S1	YHTHRWDOCWYJKG-UHFFFAOYSA-N	25.62	0.0294048482376583	0.0	1112	0.9448	-0.628	False	False	0.4095	C
CXCR2	LSVBBJVITBGNFC-UHFFFAOYSA-N	49.59	0.0500670013796878	0.0	312	0.2651	-0.629	False	False	0.3975	C
OR51L1	LITCKBAOXMKNTI-UHFFFAOYSA-N	68.7	0.0229925421053659	0.0	967	0.8216	-0.63	False	False	0.3855	C
CXCR5	GRJZAZKUTCLORK-VQHVLOKHSA-N	14.1	0.0411509904654399	0.0	341	0.2897	-0.632	False	False	0.3863	C
GPR153	CYDNVPBCTRKOLN-UHFFFAOYSA-N	177.0	0.0340774305446195	0.0	574	0.4877	-0.634	False	False	0.3565	C
KCNJ9	YHTHRWDOCWYJKG-UHFFFAOYSA-N	25.62	0.0277732314387871	0.0	857	0.7281	-0.634	False	False	0.3665	C
GPRC5A	KEDMKBJCEYILDJ-UHFFFAOYSA-N	31.54	0.027009230822488	0.0	201	0.1708	-0.635	False	False	0.3573	C
OR51B6	LITCKBAOXMKNTI-UHFFFAOYSA-N	68.7	0.020883271763813	0.0	833	0.7077	-0.635	False	False	0.3832	C
KCNJ12	DOQVSAYUXANHAE-UHFFFAOYSA-N	49.47	0.0208242319222626	0.0	357	0.3033	-0.635	False	False	0.3687	C
PANX2	YLLFUILNISGLHO-UHFFFAOYSA-N	78.7	0.1182367050758705	0.0	303	0.2574	-0.637	False	False	0.3506	C
UTS2R	WDJUZGPOPHTGOT-KSVSUYAUSA-N	100.0	0.0270672396193954	0.0	839	0.7128	-0.637	False	False	0.4019	C
OR2V1	DBGYRGHNQNOOTO-UHFFFAOYSA-N	488.0	0.0224804131485069	0.0	1075	0.9133	-0.637	False	False	0.3807	C
FFAR1	ACYAMURIBWZSEF-UHFFFAOYSA-N	47.9	0.0223831482167689	0.0	738	0.627	-0.638	False	False	0.3867	C
KCNU1	YZJPFPYIEUYCKC-UITAMQMPSA-N	130.0	0.1158593571169547	0.0	14	0.0119	-0.64	False	False	0.3928	C
OR2Y1	YHTHRWDOCWYJKG-UHFFFAOYSA-N	25.62	0.0285380967125788	0.0	1053	0.8946	-0.64	False	False	0.3832	C
OR11A1	YHTHRWDOCWYJKG-UHFFFAOYSA-N	25.62	0.027362362742403	0.0	1028	0.8734	-0.64	False	False	0.3578	C
C5AR2	VNCNRGORRVUAOZ-UHFFFAOYSA-N	199.3	0.0317201128931629	0.0	667	0.5667	-0.641	False	False	0.3892	C
MC1R	TUTVDOPAKOUNQV-UHFFFAOYSA-N	71.4	0.0436650716891057	0.0	994	0.8445	-0.643	False	False	0.3848	C
OR2A5	DBGYRGHNQNOOTO-UHFFFAOYSA-N	488.0	0.0224069580129403	0.0	1071	0.9099	-0.643	False	False	0.3988	C
HVCN1	QJJXYPPXXYFBGM-KVDYWLTISA-N	29.8	0.0337465383161258	0.0	818	0.695	-0.645	False	False	0.3564	C
TRPM1	LWUFTTJGUBUVRV-UHFFFAOYSA-N	38.85	0.0552215329841251	0.0	10	0.0085	-0.648	False	False	0.3729	C
HCN3	CSYSCLOUUBNKJL-UHFFFAOYSA-N	21.6	0.026031711218419	0.0	379	0.322	-0.648	False	False	0.3816	C
OR52W1	YHTHRWDOCWYJKG-UHFFFAOYSA-N	25.62	0.0323654923220493	0.0	1118	0.9499	-0.651	False	False	0.3512	C
KCNA7	YIZYIAPUGHBHEW-UHFFFAOYSA-N	200.0	0.0326491884679902	0.0	814	0.6916	-0.652	False	False	0.4277	C
NPBWR2	RGQKUDZLVIUXJR-UHFFFAOYSA-N	49.47	0.02298264611469	0.0	905	0.7689	-0.652	False	False	0.3755	C
OR51I2	GDLBFKVLRPITMI-UHFFFAOYSA-N	86.69	0.0254101751637918	0.0	1129	0.9592	-0.653	False	False	0.4116	C
HCN3	JJWBORSJJGVQCB-UHFFFAOYSA-N	3.74	0.0227258608167855	0.0	379	0.322	-0.653	False	False	0.3816	C
ADGRE2	RGQKUDZLVIUXJR-UHFFFAOYSA-N	49.47	0.0210459065461567	0.0	453	0.3849	-0.653	False	False	0.4257	C
TAS2R60	XCIBGTGCDHTHPY-UHFFFAOYSA-N	33.97	0.0234097734593838	0.0	394	0.3347	-0.656	False	False	0.3779	C
OR51D1	LITCKBAOXMKNTI-UHFFFAOYSA-N	68.7	0.0209936258138951	0.0	935	0.7944	-0.656	False	False	0.3629	C
GPR37	RMBGJKRYZOEJMN-UHFFFAOYSA-N	41.56	0.0922671002727007	0.0	220	0.1869	-0.657	False	False	0.3928	C
OR2C3	DBGYRGHNQNOOTO-UHFFFAOYSA-N	488.0	0.0224563153049715	0.0	1063	0.9031	-0.657	False	False	0.3968	C
GPR173	AYGGQJHJRFZDFH-UHFFFAOYSA-N	48.84	0.0319404328332892	0.0	982	0.8343	-0.658	False	False	0.4301	C
LTB4R2	YIZYIAPUGHBHEW-UHFFFAOYSA-N	200.0	0.0290568450947504	0.0	1105	0.9388	-0.659	False	False	0.3945	C
KCNG1	ZPWYLVIFBYSQDN-UHFFFAOYSA-N	26.28	0.0221741073666945	0.0	586	0.4979	-0.66	False	False	0.3772	C
MRGPRX4	NINUDNFTMULJEE-UHFFFAOYSA-N	22.06	0.0203945094110046	0.0	847	0.7196	-0.66	False	False	0.367	C
RYR1	ITQPFPYKSRDMMS-UHFFFAOYSA-N	200.0	0.128052357705047	0.0	894	0.7596	-0.661	False	False	0.3941	C
GPR6	AYGGQJHJRFZDFH-UHFFFAOYSA-N	48.84	0.0346296112592421	0.0	1159	0.9847	-0.662	False	False	0.3297	C
CACNA1D	OYVFYPVPBFPXSU-UHFFFAOYSA-N	200.0	0.0950112694885779	0.0	27	0.0229	-0.663	False	False	0.4208	C
OR2T11	OONWCXLYKDWKOU-VURMDHGXSA-N	10.36	0.0165989880605948	0.0	850	0.7222	-0.663	False	False	0.3791	C
HRH3	NINUDNFTMULJEE-UHFFFAOYSA-N	22.06	0.028377459113379	0.0	1131	0.9609	-0.665	False	False	0.3937	C
CLIC3	DMXJRHDFHFHZOF-LICLKQGHSA-N	62.41	0.0554087223790506	0.0	383	0.3254	-0.667	False	False	0.3804	C
OR5H15	LNMLBWYKIACOSF-UHFFFAOYSA-N	93.14	0.0218051721171814	0.0	405	0.3441	-0.667	False	False	0.3243	C
CACNA1E	YLFMCMWKHSDUCT-UHFFFAOYSA-N	61.3	0.0927143040487525	0.0	93	0.079	-0.668	False	False	0.398	C
OR51E1	LITCKBAOXMKNTI-UHFFFAOYSA-N	68.7	0.0223574227177534	0.0	906	0.7698	-0.669	False	False	0.3939	C
OR10T2	OONWCXLYKDWKOU-VURMDHGXSA-N	10.36	0.0181347198575202	0.0	917	0.7791	-0.671	False	False	0.3705	C
GPR151	YPUVZYIIXPQIEK-UHFFFAOYSA-N	17.2	0.0634049571100377	0.0	171	0.1453	-0.673	False	False	0.4045	C
CACNA1S	BYBLEWFAAKGYCD-UHFFFAOYSA-N	1.31	0.0401114405811432	0.0	138	0.1172	-0.673	False	False	0.4182	C
MC1R	MSKMVRIKGIRHLT-UHFFFAOYSA-N	49.47	0.0293129703409468	0.0	988	0.8394	-0.673	False	False	0.3848	C
OR1C1	DBGYRGHNQNOOTO-UHFFFAOYSA-N	488.0	0.0229581778080778	0.0	1045	0.8879	-0.673	False	False	0.403	C
KCNJ11	CSYSCLOUUBNKJL-UHFFFAOYSA-N	21.6	0.0212480750759166	0.0	257	0.2184	-0.676	False	False	0.4179	C
ADORA2B	PRAUVHZJPXOEIF-VGKQSNDQSA-N	73.48	0.0201037469535815	0.0	688	0.5845	-0.676	False	False	0.3967	C
OR5H6	LNMLBWYKIACOSF-UHFFFAOYSA-N	93.14	0.0228126495730131	0.0	410	0.3483	-0.677	False	False	0.4229	C
OR10A5	OONWCXLYKDWKOU-VURMDHGXSA-N	10.36	0.0178686368427547	0.0	846	0.7188	-0.677	False	False	0.4135	C
OR6S1	RGQKUDZLVIUXJR-UHFFFAOYSA-N	49.47	0.0304770858548228	0.0	1110	0.9431	-0.678	False	False	0.4095	C
