inchikey	chembl_id	task_target	family	dose	rho	q	tier	pchembl_task	n_chembl_genes	smiles
DMXJRHDFHFHZOF-LICLKQGHSA-N		HTR1A	gpcr	62.41	0.0259122666661086	0.0	3		0	CC1=CC(=C(C=C1)C)NCN2C(=O)C(=CC3=CC=CC=C3F)SC2=O
GTLUNTOVPCRQID-UHFFFAOYSA-N		HTR1A	gpcr	71.43	0.0259107440099791	0.0	3		0	CCOC(=O)C1=CC=C(C=C1)NC(=O)C2=C(OC(=C2)C)C
VCCRNZQBSJXYJD-UHFFFAOYSA-N	CHEMBL309490	HTR1A	gpcr	695.68	0.0257866265462529	0.0	2		85	C1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
FBLAHUMENIHUGG-UHFFFAOYSA-N		HTR1A	gpcr	75.9	0.0245633084587641	0.0	3		0	CC1=CC=CC=C1NC(=O)C2=CC3=CC=CC=C3C=C2O
WZWBUKYWFYASHW-UHFFFAOYSA-N		HTR1A	gpcr	108.0	0.02296209315704	0.0	3		0	CCC1=CC=C(C=C1)CN2CCN(CC2)C(=O)CC3=CC=CC=C3
QJDAORZUJBDJJF-DAXSKMNVSA-N		HTR1D	gpcr	151.97	0.0670416543568857	0.0	3		0	C1=CSC(=C1)C(=O)C=C(C(F)(F)F)N
KOAZNFCSOAOVEQ-GHXNOFRVSA-N		HTR1D	gpcr	75.7	0.0652000933021504	0.0	3		0	CC(=NNC1=CC=C(C=C1)Cl)C(=O)C
VHIZJSVECYVZTO-UHFFFAOYSA-N	CHEMBL1497372	HTR1D	gpcr	453.0	0.0569960691286815	0.0	2		4	C1CCC2=C(C1)C3=C(N2)C(=CC=C3)[N+](=O)[O-]
GPQLHGCIAUEJQK-UHFFFAOYSA-N	CHEMBL78010	HTR1E	gpcr	58.4	0.0923145681662408	0.0	2		47	COC1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)O)OC)O
KOAZNFCSOAOVEQ-GHXNOFRVSA-N		HTR1E	gpcr	75.7	0.0889008419001868	0.0	3		0	CC(=NNC1=CC=C(C=C1)Cl)C(=O)C
XNZHJADQXXCSFV-OCCSQVGLSA-N	CHEMBL1892491	HTR1E	gpcr	140.0	0.0847693724987176	0.0	2		3	CC(C)C(C=O)NC(=O)C(C(C)C)NC(=O)CNC(=O)OC(C)(C)C
QJDAORZUJBDJJF-DAXSKMNVSA-N		HTR1E	gpcr	151.97	0.0841853096745728	0.0	3		0	C1=CSC(=C1)C(=O)C=C(C(F)(F)F)N
NXJCRELRQHZBQA-UHFFFAOYSA-N	CHEMBL481049	HTR1E	gpcr	84.59	0.0830133913213588	0.0	2		18	COC1=CC(=C2C=CC(=O)OC2=C1)OC
GRSZKDCOHSSIAJ-NTEUORMPSA-N		HTR1E	gpcr	37.28	0.0632350557325266	0.0	3		0	C1=CC=C(C(=C1)C=C2C(=O)N=C(S2)NC3=CC=CC=C3Cl)F
XNZHJADQXXCSFV-OCCSQVGLSA-N	CHEMBL1892491	HTR1F	gpcr	140.0	0.0649343059446365	0.0	2		3	CC(C)C(C=O)NC(=O)C(C(C)C)NC(=O)CNC(=O)OC(C)(C)C
QJDAORZUJBDJJF-DAXSKMNVSA-N		HTR1F	gpcr	151.97	0.0608483367741029	0.0	3		0	C1=CSC(=C1)C(=O)C=C(C(F)(F)F)N
KOAZNFCSOAOVEQ-GHXNOFRVSA-N		HTR1F	gpcr	75.7	0.0589526537569168	0.0	3		0	CC(=NNC1=CC=C(C=C1)Cl)C(=O)C
SGDBTWWWUNNDEQ-LBPRGKRZSA-N	CHEMBL852	HTR1F	gpcr	456.52	0.0523083061433252	0.0	2		154	C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl
GRSZKDCOHSSIAJ-NTEUORMPSA-N		HTR1F	gpcr	37.28	0.0501269789950817	0.0	3		0	C1=CC=C(C(=C1)C=C2C(=O)N=C(S2)NC3=CC=CC=C3Cl)F
KOAZNFCSOAOVEQ-GHXNOFRVSA-N		HTR2A	gpcr	75.7	0.0675341920315699	0.0	3		0	CC(=NNC1=CC=C(C=C1)Cl)C(=O)C
QJDAORZUJBDJJF-DAXSKMNVSA-N		HTR2A	gpcr	151.97	0.0655474758669955	0.0	3		0	C1=CSC(=C1)C(=O)C=C(C(F)(F)F)N
GPQLHGCIAUEJQK-UHFFFAOYSA-N	CHEMBL78010	HTR2B	gpcr	58.4	0.1082386176625581	0.0	2		47	COC1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)O)OC)O
KOAZNFCSOAOVEQ-GHXNOFRVSA-N		HTR2B	gpcr	75.7	0.1049002008955302	0.0	3		0	CC(=NNC1=CC=C(C=C1)Cl)C(=O)C
NXJCRELRQHZBQA-UHFFFAOYSA-N	CHEMBL481049	HTR2B	gpcr	84.59	0.097567867303773	0.0	2		18	COC1=CC(=C2C=CC(=O)OC2=C1)OC
XNZHJADQXXCSFV-OCCSQVGLSA-N	CHEMBL1892491	HTR2B	gpcr	140.0	0.0925698804465333	0.0	2		3	CC(C)C(C=O)NC(=O)C(C(C)C)NC(=O)CNC(=O)OC(C)(C)C
QJDAORZUJBDJJF-DAXSKMNVSA-N		HTR2B	gpcr	151.97	0.0893776141433765	0.0	3		0	C1=CSC(=C1)C(=O)C=C(C(F)(F)F)N
AIYDBDAYQJBCRS-UHFFFAOYSA-M		HTR2B	gpcr	19.4	0.0877868612020744	0.0	3		0	CC1CCC(C(C1)OC(=O)CN2C3=CC=CC=C3[N+](=C2COC4=CC=C(C=C4)C)C)C(C)C.[Cl-]
UWMDSJLXTFBQHQ-UHFFFAOYSA-N		HTR2B	gpcr	49.47	0.0844192328154593	0.0	3		0	CCOC1=CC=CC(=C1)NC(=O)C2=CC=CS2
KOAZNFCSOAOVEQ-GHXNOFRVSA-N		HTR2C	gpcr	75.7	0.0369767133831814	0.0	3		0	CC(=NNC1=CC=C(C=C1)Cl)C(=O)C
ZKDHPMYHSXIDJT-UHFFFAOYSA-N		HTR3D	ion_channel	25.97	0.0416315494678176	0.0	3		0	C1COCCN1CCCNC(=O)C2=C(C3=C(S2)C=C(C=C3)Br)Cl
BQNMCASOYODBDK-UHFFFAOYSA-N		HTR3D	ion_channel	14.94	0.0312049123657207	0.0	3		0	CC1=NN2C(=CC(=NC2=C1C3=CC=CC=C3)C(C)C)N4CCN(CC4)CCO
LGUHQIOUFDSZTE-UHFFFAOYSA-N		HTR4	gpcr	32.9	0.0369592743362172	0.0	3		0	C1=CC=C2C(=C1)C(=O)C=C(O2)C3=COC=C3
XCIBGTGCDHTHPY-UHFFFAOYSA-N		HTR5A	gpcr	33.97	0.0262315224313724	0.0	3		0	CC1=C(C=C(C=C1)C2=CSC(=N2)N)C.Cl
GBYDSYPGGDKWGZ-UHFFFAOYSA-N		HTR5A	gpcr	90.8	0.0235883331820429	0.0	3		0	CC1=CC(=O)OC2=CC(=C(C=C12)OC)OC
MGWUMZFAYGKELJ-JXMROGBWSA-N		HTR6	gpcr	29.05	0.0416212739499771	0.0	3		0	CSC1=CC=C(C=C1)C=CC(=O)C2=CC(=CC=C2)N
TUTVDOPAKOUNQV-UHFFFAOYSA-N		HTR6	gpcr	71.4	0.0410771248943081	0.0	3		0	CC1=CC2=C(C=C1)N=C(N2)C3=CC=CC=C3
WPDRRLRCCIWCEV-UHFFFAOYSA-N		HTR6	gpcr	38.63	0.0402679865742638	0.0	3		0	CC1=CC(=CC=C1)NC(=O)CC2C(=O)OC3=CC=CC=C3N2
TURIRIIGEMCNAC-RMKNXTFCSA-N		HTR6	gpcr	9.75	0.0345080169259394	0.0	3		0	CC1=CC=CC(=C1)C=C2C(=O)NC(=O)S2
YZOGQNMCYOSDKF-UHFFFAOYSA-N		HTR6	gpcr	19.48	0.0335322904737031	0.0	3		0	COC1=CC=CC(=C1)CNC2=CC(=CC=C2)[N+](=O)[O-]
XZMALMMMMORCLK-UHFFFAOYSA-N		HTR6	gpcr	49.47	0.0333123496544636	0.0	3		0	CC1=C(C=C(C=C1)C(=O)NC2=C(C(=CC=C2)Cl)N3CCN(CC3)C(=O)C)C
QZESEGHSLFKZIV-UHFFFAOYSA-N	CHEMBL242172	HTR6	gpcr	928.26	0.0332054738438878	0.0	2		18	C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC(=CC=C3)O)O
VUXVVLJZRAQTIW-UHFFFAOYSA-N		HTR6	gpcr	57.1	0.0315746387081031	0.0	3		0	CCOC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C3=CC=C(C=C3)C
OPDBGPSIRGGXRM-UHFFFAOYSA-N		HVCN1	ion_channel	45.19	0.0491836011090549	0.0	3		0	CC1=CC(=C(C=C1)OCCSC2=NC=NC3=C2NC=N3)C(C)C
JAMQLJVXPNHYPI-UHFFFAOYSA-N		HVCN1	ion_channel	94.6	0.0491609601628859	0.0	3		0	CC1=C(C(C(=C(O1)N)C#N)C2=CC=CC=C2)C(=O)C
SDUQYLNIPVEERB-QPPQHZFASA-N	CHEMBL888	HVCN1	ion_channel	100.0	0.0407220013247126	0.0	2		118	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
FZYOVNIOYYPUPY-AMSHPFMVSA-N		HVCN1	ion_channel	24.3	0.0405334998400738	0.0	3		0	CC1C=CC=C(C(=O)NC2=C(C3=C(C(=C4C(=C3C(=O)C2=CNN5CCN(CC5)C)C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C
YEASPBADKSMHDK-UHFFFAOYSA-N		HVCN1	ion_channel	37.0	0.0401286520221517	0.0	3		0	C1CCN(C1)C(=O)C2=CC(=C(C=C2)S(=O)(=O)C3=CC=C(C=C3)Br)[N+](=O)[O-]
KPJKWKUDBQQILH-UHFFFAOYSA-N	CHEMBL3186773	HVCN1	ion_channel	2.12	0.039566880931119	0.0	2		1	C1=CC(=C(C=C1Br)[N+](=O)[O-])N2C(=O)C=CC2=O
FNIJWCUPMHCILC-UHFFFAOYSA-N		HVCN1	ion_channel	4.65	0.0383261897461543	0.0	3		0	C1=CC=C2C(=C1)N=C(S2)C3=CC=C(C=C3)NC=C4C=C(C=C(C4=O)Br)Cl
JJWBORSJJGVQCB-UHFFFAOYSA-N		HVCN1	ion_channel	3.74	0.0358891995160588	0.0	3		0	C1=CC2=C(C=C1[N+](=O)[O-])N=C3C(=C(C(=O)C(=C3Cl)Cl)Cl)O2
QJJXYPPXXYFBGM-KVDYWLTISA-N		HVCN1	ion_channel	29.8	0.0337465383161258	0.0	3		0	CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC
ORZIOOIMOACKMZ-UHFFFAOYSA-N		ITPR1	ion_channel	64.0	0.0779157647102709	0.0	3		0	COC1=C(C=CC(=C1)SC)C(=O)N2CCC3=CC=CC=C3C2
KFULURXNVNLJOV-UHFFFAOYSA-N		ITPR1	ion_channel	179.0	0.068210297653364	0.0	3		0	CCCCN1C(=O)C2=C(C=CS2)NC1=S
WIRIXRABFXLVKO-UHFFFAOYSA-N		ITPR1	ion_channel	96.38	0.0669236654823916	0.0	3		0	C1=CC=C2C(=C1)N=C(S2)SCCN.Br
ORZIOOIMOACKMZ-UHFFFAOYSA-N		ITPR2	ion_channel	64.0	0.063190986034672	0.0	3		0	COC1=C(C=CC(=C1)SC)C(=O)N2CCC3=CC=CC=C3C2
KFULURXNVNLJOV-UHFFFAOYSA-N		ITPR2	ion_channel	179.0	0.060088473208519	0.0	3		0	CCCCN1C(=O)C2=C(C=CS2)NC1=S
WIRIXRABFXLVKO-UHFFFAOYSA-N		ITPR2	ion_channel	96.38	0.059966892594671	0.0	3		0	C1=CC=C2C(=C1)N=C(S2)SCCN.Br
ORZIOOIMOACKMZ-UHFFFAOYSA-N		ITPR3	ion_channel	64.0	0.0635392621853842	0.0	3		0	COC1=C(C=CC(=C1)SC)C(=O)N2CCC3=CC=CC=C3C2
KFULURXNVNLJOV-UHFFFAOYSA-N		ITPR3	ion_channel	179.0	0.057617606192994	0.0	3		0	CCCCN1C(=O)C2=C(C=CS2)NC1=S
SGDBTWWWUNNDEQ-LBPRGKRZSA-N	CHEMBL852	KCNA1	ion_channel	456.52	0.0291441156824389	0.0	2		154	C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl
SGDBTWWWUNNDEQ-LBPRGKRZSA-N	CHEMBL852	KCNA10	ion_channel	456.52	0.0348747439500073	0.0	2		154	C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl
QOYHHIBFXOOADH-UHFFFAOYSA-N	CHEMBL46516	KCNA10	ion_channel	35.1	0.0301084357794747	0.0	2		133	C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F
SGDBTWWWUNNDEQ-LBPRGKRZSA-N	CHEMBL852	KCNA2	ion_channel	456.52	0.0266029847032201	0.0	2		154	C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl
VOXZDWNPVJITMN-UHFFFAOYSA-N	CHEMBL412	KCNA3	ion_channel	524.0	0.0355518216817559	0.0	2		4	CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O
QLEISLGJUIVTKR-UHFFFAOYSA-N		KCNA3	ion_channel	25.29	0.0323194631714012	0.0	3		0	CC(=O)OC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)OC3=CC=CC=C3
IBQMHBGFMLHHLE-UHFFFAOYSA-N	CHEMBL258764	KCNA3	ion_channel	126.0	0.0291085972811316	0.0	2		17	CCN(CC)CCCCCCCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC
VOXZDWNPVJITMN-UHFFFAOYSA-N	CHEMBL412	KCNA4	ion_channel	524.0	0.0443913887584478	0.0	2		4	CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O
IBQMHBGFMLHHLE-UHFFFAOYSA-N	CHEMBL258764	KCNA4	ion_channel	126.0	0.041166084811192	0.0	2		17	CCN(CC)CCCCCCCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC
MGWUMZFAYGKELJ-JXMROGBWSA-N		KCNA5	ion_channel	29.05	0.0388179533800632	0.0	3		0	CSC1=CC=C(C=C1)C=CC(=O)C2=CC(=CC=C2)N
FZYOVNIOYYPUPY-AMSHPFMVSA-N		KCNA5	ion_channel	24.3	0.0371578693120233	0.0	3		0	CC1C=CC=C(C(=O)NC2=C(C3=C(C(=C4C(=C3C(=O)C2=CNN5CCN(CC5)C)C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C
ZAGJDCRKYLOVET-UHFFFAOYSA-N		KCNA5	ion_channel	176.0	0.0351207853965541	0.0	3		0	CC(C1=CC=NC=C1)NC(=O)C2=CC=C(C=C2)Cl
UCUYMXSMUBCWGS-UHFFFAOYSA-N		KCNA5	ion_channel	16.14	0.0346050235859647	0.0	3		0	C1CN(CCN1CC2=CC=CC3=CC=CC=C32)CC4=CNC5=CC=CC=C54
PQFCOQQRDNXCIT-UHFFFAOYSA-N		KCNA5	ion_channel	176.74	0.0328845712813633	0.0	3		0	CCC(=O)N1CCN(CC1)C2=C(C=C(C=C2)N)Cl
QMARCNKWRJFPOJ-UHFFFAOYSA-N	CHEMBL1409836	KCNA5	ion_channel	147.0	0.0325351711853526	0.0	2		21	CC1=CC=CC(=C1)C(=O)NC2=C(C3=C(S2)CCCC3)C(=O)O
OJNHXCUBYFNKTH-RAXLEYEMSA-N		KCNA5	ion_channel	154.43	0.0311939480150376	0.0	3		0	COC1=CC=CC=C1C=C2C(=O)C3CCN2CC3
ZEUITGRIYCTCEM-KRWDZBQOSA-N	CHEMBL1175	KCNA5	ion_channel	36.1	0.0286436262558191	0.0	2		97	CNCCC(C1=CC=CS1)OC2=CC=CC3=CC=CC=C32
QLEISLGJUIVTKR-UHFFFAOYSA-N		KCNA6	ion_channel	25.29	0.03710401215937	0.0	3		0	CC(=O)OC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)OC3=CC=CC=C3
VOXZDWNPVJITMN-UHFFFAOYSA-N	CHEMBL412	KCNA6	ion_channel	524.0	0.0339605502851272	0.0	2		4	CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O
QMARCNKWRJFPOJ-UHFFFAOYSA-N	CHEMBL1409836	KCNA6	ion_channel	147.0	0.0279838277290009	0.0	2		21	CC1=CC=CC(=C1)C(=O)NC2=C(C3=C(S2)CCCC3)C(=O)O
QZESEGHSLFKZIV-UHFFFAOYSA-N	CHEMBL242172	KCNA7	ion_channel	928.26	0.0467676712560699	0.0	2		18	C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC(=CC=C3)O)O
SDUQYLNIPVEERB-QPPQHZFASA-N	CHEMBL888	KCNA7	ion_channel	100.0	0.0457985678635625	0.0	2		118	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
PRAUVHZJPXOEIF-VGKQSNDQSA-N		KCNA7	ion_channel	73.48	0.0404700130603465	0.0	3		0	CC1CCC2(CCC3(C(=CCC4C3(CC(C5C4(CC(C(C5(C)CO)O)O)C)O)C)C2C1C)C)C(=O)O
JAMQLJVXPNHYPI-UHFFFAOYSA-N		KCNA7	ion_channel	94.6	0.0404180222965857	0.0	3		0	CC1=C(C(C(=C(O1)N)C#N)C2=CC=CC=C2)C(=O)C
OPDBGPSIRGGXRM-UHFFFAOYSA-N		KCNA7	ion_channel	45.19	0.0403247289223741	0.0	3		0	CC1=CC(=C(C=C1)OCCSC2=NC=NC3=C2NC=N3)C(C)C
FZYOVNIOYYPUPY-AMSHPFMVSA-N		KCNA7	ion_channel	24.3	0.0383737606982309	0.0	3		0	CC1C=CC=C(C(=O)NC2=C(C3=C(C(=C4C(=C3C(=O)C2=CNN5CCN(CC5)C)C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C
FPKFMIHJPUIGST-UHFFFAOYSA-N		KCNA7	ion_channel	200.0	0.0374335958260272	0.0	3		0	C1=CC=C(C(=C1)NC(=O)C2=CC=CO2)Cl
ZKDHPMYHSXIDJT-UHFFFAOYSA-N		KCNA7	ion_channel	25.97	0.0359217305004084	0.0	3		0	C1COCCN1CCCNC(=O)C2=C(C3=C(S2)C=C(C=C3)Br)Cl
HLRFUTRZDZOVDA-UHFFFAOYSA-N	CHEMBL1722204	KCNA7	ion_channel	200.0	0.0352581485403607	0.0	2		2	CC1=CN=C(C=C1)NC(=O)C2=CC=CO2
MGWUMZFAYGKELJ-JXMROGBWSA-N		KCNA7	ion_channel	29.05	0.0350143024524812	0.0	3		0	CSC1=CC=C(C=C1)C=CC(=O)C2=CC(=CC=C2)N
QJJXYPPXXYFBGM-KVDYWLTISA-N		KCNA7	ion_channel	29.8	0.0349386352254865	0.0	3		0	CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC
YHTHRWDOCWYJKG-UHFFFAOYSA-N		KCNA7	ion_channel	25.62	0.0343224292292093	0.0	3		0	C1=CC=C(C(=C1)C2=CC=C(O2)CNCC3=CC=CO3)Cl.Cl
DOQVSAYUXANHAE-UHFFFAOYSA-N		KCNA7	ion_channel	49.47	0.0332680782253544	0.0	3		0	CC1=C(C=C(C=C1)C2=C(SC(=C2C(=O)N)NC(=O)C3=CN=CC=C3)C)C
XEOWIRGIROIBPD-UHFFFAOYSA-N		KCNA7	ion_channel	19.2	0.0329911371570274	0.0	3		0	CC1=C(C(=O)OC2=C1C=CC(=C2)O)C3=CC=CC=C3Cl
YIZYIAPUGHBHEW-UHFFFAOYSA-N		KCNA7	ion_channel	200.0	0.0326491884679902	0.0	3		0	C1=CC(=CN=C1)NC(=S)NC(=O)C2=CC=CO2
KFBSSSPZCAEWCM-UHFFFAOYSA-N		KCNA7	ion_channel	49.47	0.0324414139356728	0.0	3		0	CC1=C(N=CC=C1)NC(=O)C(C)(C)OC2=CC=C(C=C2)C(C)(C)C
DCECXXVEKNNRNY-UHFFFAOYSA-N		KCNA7	ion_channel	57.7	0.0322035356270349	0.0	3		0	C1=CC=C2C(=C1)C=CC=C2C3C(=C(OC4=C3OC(=CC4=O)CO)N)C#N
RYLXGTKGTSJWBG-UHFFFAOYSA-N		KCNA7	ion_channel	49.47	0.0318901846163814	0.0	3		0	C1COC2=C(O1)C=CC(=C2)C(=O)NCC3=CC=C(C=C3)Cl
DIXVUMFALGTULE-ALCCZGGFSA-N		KCNAB3	ion_channel	9.27	0.0452200165148027	0.0	3		0	C1OC2=C(O1)C=C(C=C2)C=CC3=NC=CC4=C3NC5=CC=CC=C45
UQNGBKYOCBSSOA-UHFFFAOYSA-N		KCNAB3	ion_channel	70.5	0.035244367166501	0.0	3		0	CCOC1=CC(=O)OC2=C1C=CC(=C2)C
JAMQLJVXPNHYPI-UHFFFAOYSA-N		KCNAB3	ion_channel	94.6	0.0333962358849347	0.0	3		0	CC1=C(C(C(=C(O1)N)C#N)C2=CC=CC=C2)C(=O)C
DCOARUMNUITJLW-UHFFFAOYSA-N		KCNAB3	ion_channel	49.47	0.0323719877831964	0.0	3		0	COC1=CC=C(C=C1)CCCNS(=O)(=O)C2=CC=C(C=C2)F
PMLKTYLRUUJIFE-UHFFFAOYSA-N		KCNAB3	ion_channel	14.89	0.0320466614661296	0.0	3		0	CC1=C(C(=C(C=C1)C)Cl)OCCCCN2C=CN=C2.Cl
XJQPQKLURWNAAH-UHFFFAOYSA-N	CHEMBL311158	KCNAB3	ion_channel	536.71	0.0298336350338156	0.0	2		37	CC(C)CCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC
AZNNBONKLSEZOT-UHFFFAOYSA-N		KCNB1	ion_channel	175.0	0.0587600515950417	0.0	3		0	CC1=CC(=CC=C1)N=C2C(=CC3=C(O2)C(=CC=C3)OC)C4=NC5=CC=CC=C5N4
KOAZNFCSOAOVEQ-GHXNOFRVSA-N		KCNB1	ion_channel	75.7	0.0566677357573527	0.0	3		0	CC(=NNC1=CC=C(C=C1)Cl)C(=O)C
WIRIXRABFXLVKO-UHFFFAOYSA-N		KCNB1	ion_channel	96.38	0.0554222635547198	0.0	3		0	C1=CC=C2C(=C1)N=C(S2)SCCN.Br
JCCNYMKQOSZNPW-UHFFFAOYSA-N	CHEMBL998	KCNB1	ion_channel	26.9	0.048847595520777	0.0	2		207	CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1
JMJFOHCLGYJSFZ-UHFFFAOYSA-N		KCNB1	ion_channel	26.6	0.048194095921183	0.0	3		0	CC1=CC=C(C=C1)NC(=NC2=CC=C(C=C2)C)SC3C(=O)N(C(=O)S3)C4=CC=C(C=C4)C
RMBZZLCNUYBFIJ-UHFFFAOYSA-N		KCNB1	ion_channel	24.71	0.0474148917148349	0.0	3		0	C1=CC(=CC=C1S(=O)(=O)C(S(=O)(=O)C2=CC=C(C=C2)Cl)(Br)Br)Cl
FHGIYKZDHZKFAJ-UHFFFAOYSA-N		KCNB1	ion_channel	48.3	0.0468358651356081	0.0	3		0	CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)C3=CC4=CC=CC=C4OC3=O)C)[N+](=O)[O-]
ITQPFPYKSRDMMS-UHFFFAOYSA-N	CHEMBL1906042	KCNB2	ion_channel	200.0	0.067577988333299	0.0	2		3	CCC1=CC=CC=C1NC(=O)C2=NC=CN=C2
AZNNBONKLSEZOT-UHFFFAOYSA-N		KCNB2	ion_channel	175.0	0.0649616159280358	0.0	3		0	CC1=CC(=CC=C1)N=C2C(=CC3=C(O2)C(=CC=C3)OC)C4=NC5=CC=CC=C5N4
KOAZNFCSOAOVEQ-GHXNOFRVSA-N		KCNB2	ion_channel	75.7	0.0632997733698735	0.0	3		0	CC(=NNC1=CC=C(C=C1)Cl)C(=O)C
WIRIXRABFXLVKO-UHFFFAOYSA-N		KCNB2	ion_channel	96.38	0.0611147822726386	0.0	3		0	C1=CC=C2C(=C1)N=C(S2)SCCN.Br
QGXBDMJGAMFCBF-LUJOEAJASA-N	CHEMBL272195	KCNB2	ion_channel	68.9	0.059360250607103	0.0	2		28	CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)O
YHXZJZATPFHLGR-SNAWJCMRSA-N		KCNB2	ion_channel	64.1	0.0557551999854252	0.0	3		0	C1=CN=C(N=C1)NC(=O)C=CC2=CC=CS2
FHGIYKZDHZKFAJ-UHFFFAOYSA-N		KCNB2	ion_channel	48.3	0.0547324979521244	0.0	3		0	CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)C3=CC4=CC=CC=C4OC3=O)C)[N+](=O)[O-]
KCPNEXUDWDDGAX-UHFFFAOYSA-N		KCNB2	ion_channel	89.72	0.0494625260079406	0.0	3		0	CC(C)C(=O)N1CCN(CC1)C2=CC=CC=C2
PRWIOEGVJASEDF-UHFFFAOYSA-N		KCNB2	ion_channel	154.0	0.0479995157181291	0.0	3		0	C1=CC=C(C=C1)CCN2C(=O)C3=C(C=CS3)NC2=S
YLEARPUNMCCKMP-DOFZRALJSA-N	CHEMBL161343	KCNC1	ion_channel	10.0	0.0226600170168373	0.0	2		64	CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCC(=O)O
UTERTIQWWDNHQO-UHFFFAOYSA-N		KCNC1	ion_channel	58.44	0.0221436591887389	0.0	3		0	CC1=C(C=C(C=C1)OC(C)C2=NC(=NO2)C3=CC=NC=C3)C
FZYOVNIOYYPUPY-AMSHPFMVSA-N		KCNC1	ion_channel	24.3	0.0212939976954074	0.0	3		0	CC1C=CC=C(C(=O)NC2=C(C3=C(C(=C4C(=C3C(=O)C2=CNN5CCN(CC5)C)C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C
QGZNCHRJITZHFX-UHFFFAOYSA-N		KCNC1	ion_channel	49.47	0.0210422205496539	0.0	3		0	CC1=CC=CC=C1N2CCN(CC2)C(=O)C(C)OC3=CC=C(C=C3)F
FNIJWCUPMHCILC-UHFFFAOYSA-N		KCNC1	ion_channel	4.65	0.0192762575409383	0.0	3		0	C1=CC=C2C(=C1)N=C(S2)C3=CC=C(C=C3)NC=C4C=C(C=C(C4=O)Br)Cl
GUXUNEQEJGITDA-UHFFFAOYSA-N		KCNC1	ion_channel	265.0	0.0171201124958449	0.0	3		0	C1=CC(=C(N=C1)Cl)C(=O)NC2=C(C=C(C=C2)Cl)Cl
VOXZDWNPVJITMN-UHFFFAOYSA-N	CHEMBL412	KCNC2	ion_channel	524.0	0.030145454718339	0.0	2		4	CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O
IBQMHBGFMLHHLE-UHFFFAOYSA-N	CHEMBL258764	KCNC2	ion_channel	126.0	0.0288639226147565	0.0	2		17	CCN(CC)CCCCCCCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC
ORSCTFRUJZPQPU-YBEGLDIGSA-N		KCNC2	ion_channel	146.0	0.0268234619702562	0.0	3		0	CC1=C(C=CC(=C1)I)NN=C2C(=NN(C2=O)C(=S)N)C
UCUYMXSMUBCWGS-UHFFFAOYSA-N		KCNC2	ion_channel	16.14	0.0268003119619114	0.0	3		0	C1CN(CCN1CC2=CC=CC3=CC=CC=C32)CC4=CNC5=CC=CC=C54
